wavenumber,blue,black,red
4371.903,43.20218,42.12873,59.16444
4372.868,43.24453,42.16376,59.16852
4373.832,43.28699,42.19828,59.1738
4374.796,43.33056,42.23421,59.18092
4375.76,43.37357,42.26949,59.1873
4376.725,43.4152,42.30381,59.19315
4377.689,43.45578,42.33621,59.19836
4378.653,43.49529,42.36751,59.20296
4379.617,43.53527,42.40004,59.21033
4380.582,43.57566,42.43176,59.21679
4381.546,43.61325,42.46177,59.22095
4382.51,43.64828,42.49004,59.22377
4383.474,43.68373,42.51916,59.22822
4384.438,43.72112,42.54957,59.2356
4385.403,43.75684,42.57767,59.24174
4386.367,43.79096,42.60542,59.24582
4387.332,43.82384,42.63261,59.25016
4388.295,43.85594,42.65874,59.2562
4389.26,43.88912,42.685,59.26324
4390.224,43.92083,42.70954,59.26801
4391.188,43.95066,42.73356,59.27118
4392.152,43.98005,42.75719,59.27591
4393.117,44.00831,42.77874,59.28015
4394.081,44.03739,42.80162,59.28583
4395.045,44.06724,42.82514,59.29248
4396.01,44.09433,42.84578,59.29662
4396.974,44.1197,42.86602,59.29975
4397.938,44.14442,42.88641,59.30476
4398.902,44.16927,42.90562,59.31143
4399.867,44.19452,42.92444,59.31698
4400.831,44.21802,42.94247,59.32042
4401.795,44.24047,42.96024,59.32431
4402.759,44.26305,42.97734,59.3295
4403.724,44.28461,42.9928,59.33374
4404.688,44.30629,43.00814,59.33734
4405.652,44.32609,43.02264,59.33887
4406.616,44.34455,43.03733,59.34263
4407.581,44.3638,43.05101,59.34777
4408.545,44.38367,43.06444,59.35273
4409.509,44.40302,43.07788,59.35736
4410.473,44.41918,43.08946,59.35961
4411.438,44.43354,43.10011,59.36125
4412.402,44.44989,43.11167,59.36623
4413.366,44.46751,43.123,59.37204
4414.33,44.48249,43.1335,59.37523
4415.294,44.4959,43.14201,59.37609
4416.259,44.50859,43.15,59.37789
4417.223,44.52261,43.16001,59.3831
4418.188,44.53598,43.16879,59.38799
4419.151,44.54653,43.17414,59.39005
4420.116,44.5567,43.17975,59.3924
4421.08,44.56754,43.18636,59.39601
4422.044,44.57842,43.19332,59.40042
4423.008,44.589,43.19902,59.40457
4423.973,44.59789,43.20181,59.40619
4424.937,44.60513,43.20471,59.40768
4425.901,44.6125,43.20975,59.41089
4426.866,44.62045,43.21504,59.4148
4427.83,44.62898,43.21895,59.42017
4428.794,44.63604,43.22082,59.42345
4429.758,44.64292,43.22371,59.42637
4430.723,44.64822,43.22559,59.43004
4431.687,44.65292,43.2258,59.43273
4432.651,44.65947,43.22752,59.43714
4433.615,44.66438,43.22861,59.43948
4434.58,44.6679,43.22808,59.44027
4435.544,44.67168,43.2279,59.44417
4436.508,44.67549,43.22897,59.44841
4437.472,44.67984,43.23021,59.45201
4438.437,44.6824,43.22861,59.4551
4439.401,44.68327,43.22535,59.45769
4440.365,44.68414,43.22414,59.46085
4441.329,44.68642,43.22378,59.46556
4442.293,44.68884,43.22252,59.46962
4443.258,44.68839,43.21883,59.47086
4444.222,44.68639,43.21406,59.47218
4445.186,44.68703,43.21183,59.47649
4446.15,44.68784,43.20954,59.48097
4447.115,44.68721,43.20596,59.48481
4448.079,44.68557,43.20135,59.48765
4449.043,44.68241,43.19577,59.48895
4450.007,44.67987,43.1918,59.49308
4450.972,44.67767,43.1873,59.4981
4451.936,44.6749,43.1811,59.50221
4452.9,44.6721,43.1751,59.50614
4453.864,44.66799,43.16861,59.50974
4454.829,44.66365,43.16249,59.51337
4455.793,44.6608,43.15601,59.51747
4456.757,44.65659,43.14945,59.52058
4457.722,44.65137,43.14186,59.52206
4458.686,44.64586,43.13345,59.52275
4459.65,44.64062,43.12537,59.52629
4460.614,44.6354,43.11742,59.53155
4461.579,44.62891,43.10799,59.53466
4462.542,44.62311,43.09835,59.53829
4463.507,44.61704,43.08907,59.5424
4464.471,44.60973,43.07928,59.54551
4465.436,44.60238,43.06976,59.55027
4466.4,44.59324,43.0591,59.553
4467.364,44.58323,43.04808,59.55465
4468.328,44.57426,43.03752,59.55789
4469.292,44.56522,43.02663,59.56048
4470.257,44.55498,43.01538,59.56439
4471.221,44.54496,43.00316,59.56817
4472.185,44.53437,42.98971,59.56982
4473.149,44.52263,42.97648,59.57196
4474.114,44.51128,42.96326,59.57508
4475.078,44.50007,42.94972,59.57947
4476.042,44.48747,42.9351,59.58372
4477.006,44.47341,42.9199,59.58641
4477.971,44.45937,42.90512,59.58897
4478.935,44.44629,42.89035,59.59306
4479.899,44.43159,42.87496,59.59654
4480.863,44.41718,42.8599,59.59912
4481.828,44.40239,42.8438,59.60065
4482.792,44.38663,42.82718,59.60387
4483.756,44.37202,42.81104,59.60857
4484.72,44.35564,42.79381,59.61116
4485.685,44.33804,42.7756,59.61385
4486.649,44.32176,42.75847,59.61882
4487.613,44.30481,42.74121,59.62225
4488.578,44.28706,42.7235,59.62555
4489.542,44.26901,42.70431,59.62923
4490.506,44.24922,42.68382,59.63177
4491.47,44.2301,42.66435,59.63467
4492.435,44.21174,42.64555,59.63813
4493.398,44.19178,42.62579,59.64196
4494.363,44.17117,42.60509,59.64599
4495.327,44.1503,42.584,59.64954
4496.292,44.12954,42.564,59.65294
4497.256,44.1077,42.54419,59.6564
4498.22,44.08417,42.52144,59.65936
4499.184,44.06285,42.49902,59.66436
4500.148,44.04277,42.47757,59.66983
4501.113,44.02103,42.45638,59.67364
4502.077,43.99728,42.43449,59.67706
4503.041,43.97311,42.41206,59.68034
4504.005,43.95015,42.38976,59.68543
4504.97,43.92652,42.36722,59.68991
4505.934,43.90197,42.34418,59.69305
4506.898,43.87639,42.32005,59.69683
4507.862,43.85136,42.29483,59.70089
4508.827,43.82742,42.27114,59.70586
4509.791,43.80338,42.24851,59.7116
4510.755,43.7781,42.22512,59.71649
4511.719,43.75166,42.20055,59.71994
4512.684,43.72527,42.17546,59.72327
4513.648,43.69947,42.15144,59.72959
4514.612,43.6744,42.12754,59.7363
4515.576,43.64895,42.10164,59.74017
4516.541,43.62114,42.07555,59.74363
4517.505,43.59204,42.04868,59.7471
4518.469,43.56433,42.02213,59.75238
4519.434,43.53792,41.99702,59.75779
4520.397,43.50884,41.97,59.76058
4521.362,43.47969,41.9424,59.76478
4522.326,43.4507,41.91444,59.76966
4523.291,43.42146,41.88661,59.77433
4524.254,43.3934,41.86006,59.78047
4525.219,43.36457,41.83255,59.78383
4526.183,43.33524,41.80381,59.78577
4527.147,43.30453,41.77513,59.78965
4528.112,43.2737,41.74547,59.79354
4529.076,43.24374,41.71634,59.79781
4530.04,43.21312,41.68752,59.80141
4531.004,43.18171,41.65773,59.80442
4531.969,43.15092,41.62814,59.80844
4532.933,43.12023,41.59799,59.8117
4533.897,43.08925,41.56785,59.81541
4534.861,43.05721,41.53708,59.81749
4535.826,43.02382,41.50435,59.81826
4536.79,42.99171,41.47282,59.82228
4537.754,42.95974,41.44126,59.82687
4538.718,42.92659,41.40942,59.82904
4539.683,42.89249,41.3769,59.83134
4540.647,42.85813,41.34327,59.83163
4541.611,42.82387,41.30951,59.83379
4542.575,42.78998,41.27622,59.8375
4543.54,42.75638,41.24286,59.83912
4544.504,42.72146,41.20874,59.84045
4545.468,42.68454,41.17469,59.84278
4546.432,42.64896,41.14084,59.84439
4547.396,42.61543,41.10655,59.84589
4548.361,42.58003,41.07203,59.84561
4549.325,42.5433,41.03668,59.84591
4550.29,42.50645,41.00116,59.84727
4551.253,42.46973,40.96522,59.84723
4552.218,42.43384,40.93003,59.84843
4553.182,42.39643,40.89459,59.84963
4554.146,42.35883,40.859,59.84976
4555.11,42.32102,40.82268,59.84959
4556.075,42.28258,40.78461,59.84914
4557.039,42.24505,40.74819,59.85063
4558.003,42.2081,40.71254,59.85255
4558.968,42.17065,40.6753,59.85185
4559.932,42.13264,40.6382,59.85217
4560.896,42.0948,40.60209,59.85371
4561.86,42.05762,40.56554,59.85525
4562.825,42.02064,40.52998,59.85735
4563.789,41.98254,40.49272,59.85675
4564.753,41.94271,40.45469,59.85558
4565.717,41.90314,40.41763,59.85697
4566.682,41.86544,40.38271,59.86118
4567.646,41.82744,40.34729,59.86421
4568.61,41.78723,40.30945,59.86432
4569.574,41.74738,40.2711,59.86488
4570.539,41.70993,40.23474,59.86763
4571.503,41.67176,40.19815,59.86921
4572.467,41.63257,40.16091,59.87039
4573.431,41.59361,40.12394,59.87122
4574.396,41.55499,40.08768,59.87353
4575.36,41.51648,40.05162,59.87646
4576.324,41.47828,40.01496,59.87829
4577.288,41.43908,39.97841,59.87954
4578.252,41.39935,39.94166,59.88087
4579.217,41.35941,39.9043,59.88219
4580.181,41.32094,39.86867,59.88511
4581.146,41.28254,39.83387,59.88835
4582.109,41.24347,39.79762,59.89058
4583.074,41.20356,39.76053,59.89043
4584.038,41.16367,39.72388,59.89249
4585.002,41.12493,39.68848,59.89635
4585.966,41.08687,39.65274,59.90028
4586.931,41.04694,39.617,59.90316
4587.895,41.00699,39.58179,59.90544
4588.859,40.96801,39.54618,59.9089
4589.824,40.92877,39.51184,59.91318
4590.788,40.89012,39.47872,59.91844
4591.752,40.85113,39.44427,59.92196
4592.716,40.81186,39.40947,59.92366
4593.681,40.77208,39.37627,59.92611
4594.645,40.73283,39.34325,59.93007
4595.609,40.69572,39.3107,59.93509
4596.573,40.65775,39.27948,59.93949
4597.538,40.619,39.24786,59.9439
4598.502,40.58099,39.21693,59.94917
4599.466,40.54393,39.18639,59.95534
4600.43,40.50692,39.15614,59.96181
4601.395,40.46909,39.12658,59.96743
4602.359,40.43158,39.09652,59.97291
4603.323,40.39537,39.06732,59.97968
4604.287,40.36022,39.04002,59.98838
4605.251,40.32395,39.01326,59.9954
4606.216,40.28754,38.98714,60.00127
4607.18,40.25136,38.96152,60.00917
4608.144,40.21666,38.93666,60.01987
4609.108,40.18217,38.9129,60.03088
4610.073,40.14715,38.88878,60.03923
4611.037,40.11242,38.86551,60.04924
4612.001,40.07783,38.84217,60.06104
4612.965,40.04441,38.81942,60.07221
4613.93,40.0117,38.7991,60.08481
4614.894,39.97798,38.77773,60.09755
4615.858,39.94461,38.75626,60.10943
4616.822,39.91089,38.73598,60.12162
4617.787,39.87798,38.71667,60.13722
4618.751,39.84652,38.69775,60.15337
4619.715,39.81404,38.67834,60.1658
4620.68,39.78059,38.65992,60.17974
4621.644,39.74683,38.64117,60.19521
4622.608,39.71442,38.62309,60.21004
4623.572,39.68233,38.60416,60.22424
4624.537,39.64918,38.58524,60.23878
4625.501,39.616,38.56655,60.25397
4626.465,39.58294,38.54863,60.27062
4627.429,39.54937,38.53097,60.28717
4628.394,39.51561,38.51258,60.30347
4629.358,39.48283,38.49466,60.32056
4630.322,39.45039,38.47612,60.33687
4631.286,39.41668,38.4577,60.35413
4632.25,39.38279,38.43939,60.37126
4633.215,39.34852,38.42163,60.38769
4634.179,39.31355,38.40296,60.40377
4635.143,39.27891,38.38399,60.42038
4636.107,39.2436,38.36502,60.43831
4637.072,39.20816,38.34609,60.45687
4638.036,39.17126,38.32624,60.47313
4639,39.13539,38.30632,60.48979
4639.964,39.099,38.28661,60.5076
4640.929,39.06118,38.26686,60.52473
4641.893,39.02334,38.24617,60.54083
4642.857,38.98526,38.22449,60.55689
4643.821,38.94775,38.20417,60.57456
4644.786,38.91004,38.1831,60.59207
4645.75,38.8712,38.16027,60.60853
4646.714,38.83149,38.13719,60.62453
4647.678,38.79032,38.11489,60.64094
4648.643,38.74984,38.09239,60.65888
4649.607,38.71007,38.06937,60.67687
4650.571,38.66962,38.04507,60.69483
4651.536,38.62819,38.02098,60.71207
4652.5,38.58664,37.99671,60.72734
4653.464,38.54512,37.97279,60.7449
4654.428,38.50318,37.94803,60.76358
4655.393,38.45866,37.92257,60.77797
4656.356,38.41371,37.89637,60.79267
4657.321,38.36951,37.86922,60.80986
4658.285,38.32563,37.84286,60.82743
4659.25,38.28048,37.8162,60.84555
4660.214,38.23472,37.78803,60.86286
4661.178,38.18849,37.76042,60.87907
4662.142,38.14221,37.73313,60.89545
4663.106,38.09642,37.70581,60.91282
4664.071,38.04893,37.67725,60.92996
4665.035,38.00097,37.64738,60.94687
4665.999,37.95246,37.61584,60.96252
4666.963,37.90344,37.58473,60.97808
4667.928,37.85499,37.55489,60.99768
4668.892,37.80566,37.52386,61.01624
4669.856,37.7558,37.49312,61.03301
4670.82,37.70481,37.46064,61.04929
4671.785,37.65339,37.42751,61.06638
4672.749,37.60129,37.39486,61.0847
4673.713,37.54739,37.36176,61.1024
4674.677,37.49443,37.3284,61.11952
4675.642,37.44158,37.29396,61.13548
4676.606,37.38825,37.25917,61.15253
4677.57,37.33469,37.2254,61.17191
4678.534,37.27956,37.18935,61.18897
4679.499,37.22392,37.15187,61.20393
4680.463,37.16795,37.11435,61.21888
4681.427,37.11192,37.07802,61.23582
4682.392,37.05614,37.0416,61.2539
4683.355,36.99955,37.00415,61.27168
4684.32,36.94064,36.96577,61.28834
4685.284,36.88165,36.92661,61.30451
4686.249,36.82472,36.88765,61.32154
4687.213,36.76783,36.84896,61.33923
4688.177,36.70783,36.80859,61.35494
4689.141,36.64557,36.76717,61.36961
4690.105,36.58525,36.72599,61.38598
4691.07,36.5249,36.68474,61.40189
4692.034,36.46378,36.64297,61.41991
4692.998,36.40228,36.60026,61.43731
4693.962,36.33832,36.55654,61.45126
4694.927,36.27539,36.51303,61.46591
4695.891,36.21414,36.47039,61.48326
4696.855,36.15228,36.42654,61.50048
4697.819,36.08856,36.38078,61.51528
4698.784,36.02361,36.33609,61.52999
4699.748,35.95813,36.29174,61.5455
4700.712,35.89278,36.24593,61.56141
4701.676,35.82727,36.19983,61.57774
4702.641,35.76152,36.15398,61.59307
4703.605,35.69423,36.1059,61.60591
4704.569,35.62593,36.05629,61.61837
4705.533,35.55894,36.0088,61.6334
4706.498,35.49181,35.96205,61.6491
4707.462,35.42336,35.91386,61.66313
4708.426,35.35432,35.86395,61.67683
4709.39,35.28477,35.8125,61.69002
4710.354,35.21758,35.76363,61.70599
4711.319,35.15002,35.71581,61.7215
4712.283,35.08033,35.66536,61.73479
4713.248,35.00892,35.61316,61.74557
4714.211,34.93753,35.56187,61.7576
4715.176,34.86807,35.51182,61.7731
4716.14,34.79786,35.46099,61.78803
4717.104,34.72487,35.40815,61.80067
4718.068,34.65182,35.35518,61.81219
4719.033,34.57902,35.30219,61.82365
4719.997,34.507,35.25094,61.83708
4720.961,34.43526,35.19931,61.85048
4721.926,34.36238,35.14535,61.86123
4722.89,34.28866,35.09165,61.87257
4723.854,34.21468,35.03862,61.88593
4724.818,34.14199,34.98546,61.89915
4725.783,34.06968,34.93262,61.91177
4726.747,33.99497,34.87799,61.92237
4727.711,33.92001,34.82254,61.93286
4728.675,33.84609,34.76833,61.94558
4729.64,33.77249,34.71415,61.95918
4730.604,33.69885,34.66013,61.97113
4731.568,33.62517,34.60476,61.98199
4732.532,33.54997,34.54929,61.99332
4733.497,33.47483,34.49503,62.00681
4734.461,33.40105,34.44127,62.02023
4735.425,33.32727,34.38813,62.03245
4736.389,33.25231,34.33202,62.04358
4737.354,33.17811,34.27635,62.0558
4738.318,33.10439,34.22227,62.06915
4739.282,33.03075,34.16797,62.08302
4740.246,32.95688,34.11298,62.09598
4741.21,32.88234,34.05717,62.10674
4742.175,32.8073,34.0006,62.1176
4743.139,32.73397,33.94695,62.13188
4744.104,32.66108,33.89309,62.14471
4745.067,32.58716,33.83773,62.15668
4746.032,32.51258,33.7826,62.16968
4746.996,32.43855,33.72711,62.18206
4747.96,32.36541,33.67198,62.19578
4748.925,32.29283,33.61772,62.20911
4749.889,32.21996,33.56376,62.22113
4750.853,32.14819,33.50813,62.23358
4751.817,32.07555,33.45272,62.24448
4752.782,32.00258,33.39891,62.25613
4753.746,31.93068,33.34616,62.27155
4754.71,31.85861,33.29234,62.28474
4755.674,31.78525,33.23707,62.29571
4756.639,31.7132,33.18259,62.30691
4757.603,31.6427,33.12983,62.32018
4758.567,31.57219,33.07743,62.33335
4759.531,31.50038,33.02474,62.34548
4760.496,31.42918,32.97116,62.35744
4761.46,31.35929,32.91608,62.36893
4762.424,31.28968,32.86264,62.38194
4763.388,31.2198,32.81006,62.39535
4764.353,31.1503,32.75726,62.4071
4765.317,31.08175,32.7049,62.41806
4766.281,31.01373,32.65255,62.42971
4767.245,30.94577,32.59975,62.44208
4768.209,30.87761,32.54818,62.45446
4769.174,30.8095,32.49577,62.46487
4770.138,30.74153,32.4433,62.47559
4771.102,30.67502,32.39356,62.48862
4772.066,30.60917,32.34417,62.5014
4773.031,30.54351,32.2935,62.51146
4773.995,30.47747,32.24236,62.5218
4774.959,30.41189,32.19158,62.5336
4775.923,30.34729,32.14093,62.54446
4776.888,30.28303,32.09172,62.55494
4777.852,30.21914,32.04237,62.56567
4778.816,30.15612,31.99219,62.57631
4779.78,30.09392,31.944,62.58609
4780.745,30.03144,31.89562,62.59574
4781.709,29.9687,31.84693,62.6057
4782.673,29.90553,31.79819,62.61437
4783.638,29.84422,31.74992,62.62288
4784.602,29.78378,31.70288,62.63272
4785.566,29.72355,31.65486,62.64135
4786.53,29.66437,31.60687,62.64985
4787.495,29.60511,31.56066,62.65861
4788.459,29.5463,31.51452,62.66643
4789.423,29.48886,31.46765,62.67367
4790.387,29.43023,31.42096,62.67979
4791.352,29.37172,31.3753,62.68553
4792.316,29.3139,31.33041,62.69198
4793.28,29.25698,31.28505,62.69835
4794.244,29.20185,31.23926,62.70478
4795.208,29.14702,31.19506,62.70969
4796.173,29.09251,31.15139,62.71404
4797.137,29.03875,31.1071,62.71952
4798.101,28.98448,31.06287,62.7249
4799.065,28.93144,31.01965,62.73031
4800.03,28.87928,30.97652,62.73541
4800.994,28.82601,30.93397,62.74046
4801.958,28.7739,30.89181,62.74663
4802.922,28.72332,30.85032,62.75359
4803.887,28.67311,30.80897,62.76157
4804.851,28.62296,30.76771,62.77055
4805.815,28.57395,30.72819,62.77854
4806.779,28.5247,30.68858,62.78672
4807.744,28.47497,30.64889,62.79519
4808.708,28.42721,30.6102,62.80359
4809.672,28.38112,30.57086,62.81377
4810.637,28.33479,30.53115,62.82252
4811.601,28.28858,30.49394,62.83065
4812.565,28.24351,30.45812,62.83952
4813.529,28.19729,30.42121,62.84868
4814.494,28.15199,30.3848,62.85645
4815.458,28.10964,30.34853,62.86269
4816.422,28.06726,30.31385,62.8699
4817.386,28.0238,30.27979,62.87739
4818.351,27.981,30.24542,62.8828
4819.315,27.9384,30.21022,62.88665
4820.279,27.89715,30.17555,62.89162
4821.243,27.85771,30.14315,62.89863
4822.208,27.81865,30.11133,62.90482
4823.172,27.77778,30.07891,62.90947
4824.136,27.738,30.04701,62.91257
4825.1,27.69847,30.01474,62.91659
4826.064,27.66007,29.9834,62.92153
4827.029,27.62221,29.95407,62.92458
4827.993,27.58473,29.92476,62.92657
4828.957,27.5473,29.89432,62.92839
4829.921,27.51128,29.86363,62.93144
4830.886,27.47663,29.83382,62.93557
4831.85,27.44147,29.80514,62.93861
4832.814,27.40655,29.77573,62.93784
4833.778,27.37167,29.74619,62.93644
4834.743,27.3372,29.71796,62.93725
4835.707,27.3034,29.68925,62.93876
4836.671,27.27026,29.66118,62.93895
4837.635,27.23733,29.63366,62.93775
4838.6,27.20382,29.60624,62.93693
4839.564,27.17158,29.57851,62.93322
4840.528,27.14132,29.5524,62.93253
4841.492,27.11097,29.52654,62.93377
4842.457,27.07994,29.50105,62.93209
4843.421,27.04883,29.47558,62.92837
4844.385,27.01867,29.4496,62.92456
4845.35,26.98966,29.42466,62.9228
4846.313,26.96073,29.40089,62.91997
4847.278,26.93172,29.37622,62.91437
4848.242,26.90336,29.35131,62.90912
4849.207,26.87476,29.32843,62.90575
4850.171,26.84615,29.30651,62.90383
4851.135,26.8196,29.28498,62.90435
4852.099,26.79422,29.26353,62.90496
4853.063,26.76702,29.24194,62.90255
4854.028,26.73969,29.22094,62.902
4854.992,26.71436,29.20041,62.90562
4855.956,26.69011,29.18028,62.9073
4856.92,26.66472,29.15985,62.90714
4857.885,26.63944,29.13872,62.90818
4858.849,26.61478,29.1192,62.91221
4859.813,26.59097,29.10026,62.91734
4860.777,26.56736,29.08181,62.92167
4861.742,26.5438,29.06285,62.92516
4862.706,26.52184,29.04476,62.93034
4863.67,26.49913,29.02761,62.93702
4864.634,26.47603,29.00961,62.94359
4865.599,26.45298,28.99185,62.95072
4866.563,26.43086,28.97537,62.95653
4867.527,26.40938,28.95832,62.96265
4868.491,26.38851,28.94182,62.97149
4869.456,26.36739,28.92679,62.98182
4870.42,26.34622,28.91175,62.99239
4871.384,26.32428,28.8942,63.00023
4872.349,26.30388,28.87776,63.00809
4873.313,26.28545,28.86337,63.01897
4874.277,26.266,28.84889,63.02768
4875.241,26.2444,28.83356,63.03358
4876.206,26.22385,28.81827,63.03996
4877.169,26.205,28.80268,63.04507
4878.134,26.18618,28.78749,63.04969
4879.098,26.16668,28.77373,63.05491
4880.063,26.14678,28.7592,63.05914
4881.027,26.1259,28.74339,63.06107
4881.991,26.10572,28.72787,63.06313
4882.955,26.08739,28.71299,63.06729
4883.919,26.06903,28.69834,63.06962
4884.884,26.05019,28.68347,63.07038
4885.848,26.03139,28.66896,63.07273
